Market Name,Date,Sales,Sales YoY%,Dollar Volume,Dollar Volume YoY%,Average Price,Median Price,Active Listings EOM,Months Inventory
Dallas-Plano-Irving,1/1/2026,3473,-0.0731,1739097136,-0.0771,500747,391000,19328,3.71
Dallas-Plano-Irving,12/1/2025,5324,0.057,2726703914,-0.0035,512153,390000,18690,3.57
Dallas-Plano-Irving,11/1/2025,4220,-0.1103,2115464235,-0.1478,501294,393000,22575,4.33
Dallas-Plano-Irving,10/1/2025,5144,0.0043,2659328325,-0.0237,516976,400000,24686,4.69
Dallas-Plano-Irving,9/1/2025,5233,0.0472,2673243862,0.0349,510843,401439,24959,4.75
Dallas-Plano-Irving,8/1/2025,5558,0.0029,2880288737,-0.0169,518223,405440,25564,4.88
Dallas-Plano-Irving,7/1/2025,5991,0.0654,3262041033,0.0653,544490,420039,26251,5.01
Dallas-Plano-Irving,6/1/2025,6157,0.1213,3396096816,0.1666,551583,420000,25874,4.97
Dallas-Plano-Irving,5/1/2025,6271,-0.0189,3420481484,-0.0461,545444,412545,24925,4.84
Dallas-Plano-Irving,4/1/2025,5554,-0.0336,3041299115,-0.0075,547587,424900,22983,4.45
Dallas-Plano-Irving,3/1/2025,5300,0.007,2827063331,0.0181,533408,419000,20594,3.98
Dallas-Plano-Irving,2/1/2025,4366,-0.0311,2246358660,-0.0027,514511,415000,18898,3.65
Dallas-Plano-Irving,1/1/2025,3747,0.0257,1884398946,0.0448,502908,403000,18189,3.51
Dallas-Plano-Irving,12/1/2024,5037,0.1741,2736178298,0.2459,543215,421000,16726,3.23
Dallas-Plano-Irving,11/1/2024,4743,0.1551,2482375740,0.1891,523376,410000,19421,3.8
Dallas-Plano-Irving,10/1/2024,5122,0.1461,2723786555,0.1797,531781,420000,20471,4.04
Dallas-Plano-Irving,9/1/2024,4997,0.0297,2583092645,0.0239,516928,414990,20295,4.05
Dallas-Plano-Irving,8/1/2024,5542,-0.0188,2929943455,-0.0306,528679,421457,20117,4.03
Dallas-Plano-Irving,7/1/2024,5623,0.0355,3062023864,0.058,544553,425000,19649,3.93
Dallas-Plano-Irving,6/1/2024,5491,-0.1313,2911148833,-0.1499,530167,429000,18815,3.77
Dallas-Plano-Irving,5/1/2024,6392,0.0101,3585716920,0.0656,560969,434920,17385,3.44
Dallas-Plano-Irving,4/1/2024,5747,0.0901,3064180155,0.1131,533179,428000,15745,3.12
Dallas-Plano-Irving,3/1/2024,5263,-0.0807,2776713197,-0.0235,527591,424945,14485,2.89
Dallas-Plano-Irving,2/1/2024,4506,-0.0103,2252498617,0.0076,499888,410000,13247,2.62
Dallas-Plano-Irving,1/1/2024,3653,0.1671,1803631464,0.2068,493739,400000,12527,2.48
Dallas-Plano-Irving,12/1/2023,4290,-0.0498,2196091586,0.0162,511909,410000,12084,2.41
Dallas-Plano-Irving,11/1/2023,4106,-0.0094,2087556954,-0.0016,508416,411490,14201,2.82
Dallas-Plano-Irving,10/1/2023,4469,-0.0304,2308871305,-0.0045,516641,415585,14426,2.87
Dallas-Plano-Irving,9/1/2023,4853,-0.1197,2522697195,-0.0764,519822,419765,13996,2.77
Dallas-Plano-Irving,8/1/2023,5648,-0.0819,3022318915,-0.0426,535113,425000,13626,2.67
Dallas-Plano-Irving,7/1/2023,5430,-0.0542,2894162005,-0.0326,532994,430000,12949,2.52
Dallas-Plano-Irving,6/1/2023,6321,-0.0281,3424626944,-0.0562,541785,440000,12548,2.43
Dallas-Plano-Irving,5/1/2023,6328,-0.0172,3365044504,-0.0703,531770,429980,10960,2.11
Dallas-Plano-Irving,4/1/2023,5272,-0.0923,2752723519,-0.1242,522140,426170,10322,1.99
Dallas-Plano-Irving,3/1/2023,5725,-0.0085,2843671689,-0.0269,496711,415000,10343,1.98
Dallas-Plano-Irving,2/1/2023,4553,0.0222,2235535563,0.052,491002,403499,9736,1.86
Dallas-Plano-Irving,1/1/2023,3130,-0.2425,1494511802,-0.2017,477479,395000,10824,2.07
Dallas-Plano-Irving,12/1/2022,4515,-0.2766,2161112698,-0.2508,478651,400000,11282,2.12
Dallas-Plano-Irving,11/1/2022,4145,-0.286,2090934687,-0.1968,504447,410000,13006,2.38
Dallas-Plano-Irving,10/1/2022,4609,-0.2481,2319263271,-0.1619,503203,420000,13362,2.39
Dallas-Plano-Irving,9/1/2022,5513,-0.1628,2731354404,-0.0784,495438,420000,13218,2.31
Dallas-Plano-Irving,8/1/2022,6152,-0.1018,3156906161,0.0089,513151,429000,12741,2.19
Dallas-Plano-Irving,7/1/2022,5741,-0.1685,2991799690,-0.0657,521128,435000,12945,2.2
Dallas-Plano-Irving,6/1/2022,6504,-0.1029,3628558675,0.0592,557896,455000,11101,1.86
Dallas-Plano-Irving,5/1/2022,6439,-0.0377,3619311617,0.1541,562092,462000,7745,1.28
Dallas-Plano-Irving,4/1/2022,5808,-0.0866,3143082244,0.101,541164,445000,5730,0.95
Dallas-Plano-Irving,3/1/2022,5774,-0.0327,2922287696,0.1266,506111,419999,4550,0.75
Dallas-Plano-Irving,2/1/2022,4454,0.0056,2124946540,0.1375,477087,400000,4086,0.67
Dallas-Plano-Irving,1/1/2022,4132,-0.0328,1872039737,0.1255,453058,380000,4175,0.68
Dallas-Plano-Irving,12/1/2021,6241,-0.0578,2884584880,0.0885,462199,381000,4598,0.75
Dallas-Plano-Irving,11/1/2021,5805,-0.0003,2603297575,0.1385,448457,378000,6068,0.99
Dallas-Plano-Irving,10/1/2021,6130,-0.1002,2767169889,0.0258,451414,379000,7181,1.17
Dallas-Plano-Irving,9/1/2021,6585,-0.0566,2963667667,0.1023,450063,375000,7954,1.28
Dallas-Plano-Irving,8/1/2021,6849,-0.0638,3129212590,0.103,456886,379000,8260,1.32
Dallas-Plano-Irving,7/1/2021,6904,-0.1835,3202165548,-0.0246,463813,381000,8707,1.39
Dallas-Plano-Irving,6/1/2021,7250,-0.0064,3425723138,0.2639,472513,380000,7335,1.14
Dallas-Plano-Irving,5/1/2021,6691,0.3171,3136161103,0.7637,468713,375000,6627,1.03
Dallas-Plano-Irving,4/1/2021,6359,0.3052,2854735008,0.6686,448928,360000,6655,1.06
Dallas-Plano-Irving,3/1/2021,5969,0.0357,2593916857,0.2493,434564,344851,6037,0.98
Dallas-Plano-Irving,2/1/2021,4429,-0.0699,1868021866,0.1312,421770,333917,5845,0.95
Dallas-Plano-Irving,1/1/2021,4272,0.0791,1663361201,0.217,389363,315000,6932,1.12
Dallas-Plano-Irving,12/1/2020,6624,0.1362,2650022872,0.2621,400063,320009,7160,1.17
Dallas-Plano-Irving,11/1/2020,5807,0.2523,2286518365,0.4326,393752,322000,9118,1.5
Dallas-Plano-Irving,10/1/2020,6813,0.2547,2697619288,0.4212,395951,323000,10776,1.8
Dallas-Plano-Irving,9/1/2020,6980,0.264,2688660777,0.4061,385194,320000,11502,1.96
Dallas-Plano-Irving,8/1/2020,7316,0.1112,2837065361,0.2364,387789,323087,12296,2.14
Dallas-Plano-Irving,7/1/2020,8456,0.2399,3282951024,0.3565,388239,320000,13597,2.39
Dallas-Plano-Irving,6/1/2020,7297,0.154,2710489102,0.1536,371452,313215,14256,2.57
Dallas-Plano-Irving,5/1/2020,5080,-0.2795,1778210920,-0.313,350041,299900,15346,2.81
Dallas-Plano-Irving,4/1/2020,4872,-0.1916,1710899466,-0.2105,351169,301000,14735,2.62
Dallas-Plano-Irving,3/1/2020,5763,0.0534,2076299773,0.0863,360281,300000,14127,2.47
Dallas-Plano-Irving,2/1/2020,4762,0.1533,1651346424,0.2108,346775,287500,14679,2.57
Dallas-Plano-Irving,1/1/2020,3959,0.2322,1366765372,0.3557,345229,282295,14447,2.56
Dallas-Plano-Irving,12/1/2019,5830,0.1942,2099624661,0.2438,360141,296665,13711,2.45
Dallas-Plano-Irving,11/1/2019,4637,0.0216,1596079572,0.0004,344205,289000,16550,3
Dallas-Plano-Irving,10/1/2019,5430,0.1048,1898063222,0.1645,349551,289003,18032,3.28
Dallas-Plano-Irving,9/1/2019,5522,0.1302,1912141042,0.1684,346276,288000,18457,3.38
Dallas-Plano-Irving,8/1/2019,6584,0.0385,2294569817,0.0358,348506,295000,18988,3.51
Dallas-Plano-Irving,7/1/2019,6820,0.0825,2420230642,0.0829,354872,300000,19427,3.61
Dallas-Plano-Irving,6/1/2019,6323,-0.0582,2349584920,-0.0494,371593,305514,19523,3.66
Dallas-Plano-Irving,5/1/2019,7051,0.0595,2588248854,0.0839,367075,302000,18764,3.49
Dallas-Plano-Irving,4/1/2019,6027,0.0699,2167139856,0.1252,359571,295000,17705,3.32
Dallas-Plano-Irving,3/1/2019,5471,-0.0288,1911398105,-0.0307,349369,290000,16552,3.12
Dallas-Plano-Irving,2/1/2019,4129,-0.0386,1363796197,-0.06,330296,278908,15639,2.94
Dallas-Plano-Irving,1/1/2019,3213,-0.1141,1008185675,-0.1146,313783,265000,15052,2.82
Dallas-Plano-Irving,12/1/2018,4882,-0.1081,1688006771,-0.1039,345761,286000,14016,2.61
Dallas-Plano-Irving,11/1/2018,4539,-0.1105,1595385313,-0.0695,351483,281900,16490,3.04
Dallas-Plano-Irving,10/1/2018,4915,-0.0287,1629965958,-0.0137,331630,275000,17189,3.15
Dallas-Plano-Irving,9/1/2018,4886,-0.0987,1636598916,-0.053,334956,280000,17157,3.13
Dallas-Plano-Irving,8/1/2018,6340,-0.0335,2215247628,0.0171,349408,289000,17545,3.18
Dallas-Plano-Irving,7/1/2018,6300,0.0207,2234939536,0.0749,354752,295000,17388,3.14
Dallas-Plano-Irving,6/1/2018,6714,-0.0129,2471756868,0.023,368149,300000,17103,3.09
Dallas-Plano-Irving,5/1/2018,6655,0.0176,2387807272,0.0404,358798,295000,15421,2.79
Dallas-Plano-Irving,4/1/2018,5633,0.0353,1925967069,0.0703,341907,286500,14043,2.54
Dallas-Plano-Irving,3/1/2018,5633,-0.0079,1971954867,0.0203,350071,289510,12836,2.33
Dallas-Plano-Irving,2/1/2018,4295,0.0548,1450899210,0.1032,337811,280000,11557,2.1
Dallas-Plano-Irving,1/1/2018,3627,0.0416,1138681112,0.0805,313945,265000,11077,2.02
Dallas-Plano-Irving,12/1/2017,5474,0.0852,1883655475,0.1793,344109,280000,10610,1.93
Dallas-Plano-Irving,11/1/2017,5103,0.077,1714547470,0.1328,335988,277500,13011,2.39
Dallas-Plano-Irving,10/1/2017,5060,0.0282,1652555697,0.0791,326592,275000,14327,2.64
Dallas-Plano-Irving,9/1/2017,5421,-0.0381,1728242711,-0.0225,318805,270646,14775,2.73
Dallas-Plano-Irving,8/1/2017,6560,0.029,2177948397,0.0941,332004,279000,14897,2.75
Dallas-Plano-Irving,7/1/2017,6172,0.055,2079220528,0.1513,336879,281000,14909,2.76
Dallas-Plano-Irving,6/1/2017,6802,0.0725,2416241942,0.1682,355225,291000,14507,2.7
Dallas-Plano-Irving,5/1/2017,6540,0.0815,2295127691,0.1772,350936,290000,13095,2.45
Dallas-Plano-Irving,4/1/2017,5441,-0.0118,1799548270,0.0582,330738,280000,12046,2.27
Dallas-Plano-Irving,3/1/2017,5678,0.053,1932746746,0.1793,340392,275425,11736,2.21
Dallas-Plano-Irving,2/1/2017,4072,-0.0162,1315179201,0.1219,322981,268000,10416,1.97
Dallas-Plano-Irving,1/1/2017,3482,0.0326,1053855378,0.1475,302658,250000,9919,1.88
Dallas-Plano-Irving,12/1/2016,5044,-0.037,1597319034,0.0289,316677,260000,9290,1.76
Dallas-Plano-Irving,11/1/2016,4738,0.2007,1513556055,0.343,319450,260000,11113,2.1
Dallas-Plano-Irving,10/1/2016,4921,0.0086,1531399652,0.1101,311196,254000,12025,2.3
Dallas-Plano-Irving,9/1/2016,5636,0.0381,1768074888,0.1633,313710,252000,12442,2.38
Dallas-Plano-Irving,8/1/2016,6375,0.0434,1990539176,0.1361,312241,257000,12513,2.4
Dallas-Plano-Irving,7/1/2016,5850,-0.0981,1806028228,-0.048,308722,259900,12957,2.5
Dallas-Plano-Irving,6/1/2016,6342,-0.0084,2068399420,0.0546,326143,269900,12225,2.33
Dallas-Plano-Irving,5/1/2016,6047,0.0533,1949720127,0.1092,322427,265000,11317,2.16
Dallas-Plano-Irving,4/1/2016,5506,0.0714,1700575067,0.1127,308858,250692,11091,2.12
Dallas-Plano-Irving,3/1/2016,5392,0.1166,1638858515,0.1779,303942,247500,10562,2.04
Dallas-Plano-Irving,2/1/2016,4139,0.1315,1172311753,0.1443,283235,234000,9981,1.94
Dallas-Plano-Irving,1/1/2016,3372,0.1384,918355069,0.2015,272347,224000,9664,1.89
Dallas-Plano-Irving,12/1/2015,5238,0.1424,1552450057,0.198,296382,239000,9018,1.78
Dallas-Plano-Irving,11/1/2015,3946,0.0371,1126985886,0.1082,285602,230000,10927,2.18
Dallas-Plano-Irving,10/1/2015,4879,-0.0043,1379456350,0.0526,282733,229500,11867,2.37
Dallas-Plano-Irving,9/1/2015,5429,0.0913,1519826830,0.1506,279945,225000,12332,2.46
Dallas-Plano-Irving,8/1/2015,6110,0.0551,1752027898,0.1399,286747,233000,12081,2.43
Dallas-Plano-Irving,7/1/2015,6486,0.0691,1897051655,0.1289,292484,235000,12899,2.61
Dallas-Plano-Irving,6/1/2015,6396,0.0397,1961396344,0.158,306659,246000,11542,2.35
Dallas-Plano-Irving,5/1/2015,5741,0.0002,1757777667,0.0941,306179,245500,10728,2.2
Dallas-Plano-Irving,4/1/2015,5139,0.0336,1528313658,0.1224,297395,235000,10300,2.11
Dallas-Plano-Irving,3/1/2015,4829,0.0541,1391389595,0.1453,288132,230000,9330,1.92
Dallas-Plano-Irving,2/1/2015,3658,0.003,1024445308,0.0748,280056,219000,9226,1.9
Dallas-Plano-Irving,1/1/2015,2962,-0.0208,764353820,0.0853,258053,205050,9408,1.94
Dallas-Plano-Irving,12/1/2014,4585,0.1197,1295851648,0.2267,282628,222250,9801,2.02
Dallas-Plano-Irving,11/1/2014,3805,-0.0122,1016979070,0.062,267274,208500,10891,2.26
Dallas-Plano-Irving,10/1/2014,4900,0.1039,1310507199,0.2013,267450,203950,11867,2.46
Dallas-Plano-Irving,9/1/2014,4975,0.0498,1320951950,0.1361,265517,209000,12285,2.57
Dallas-Plano-Irving,8/1/2014,5791,-0.0387,1536964153,-0.0115,265405,214000,12924,2.72
Dallas-Plano-Irving,7/1/2014,6067,-0.008,1680484472,0.0681,276987,220000,13131,2.75
Dallas-Plano-Irving,6/1/2014,6152,0.0561,1693735164,0.0737,275314,221000,12682,2.65
Dallas-Plano-Irving,5/1/2014,5740,-0.0401,1606539614,0.0229,279884,215000,12662,2.66
Dallas-Plano-Irving,4/1/2014,4972,-0.0776,1361679007,-0.0388,273869,208000,11736,2.46
Dallas-Plano-Irving,3/1/2014,4581,-0.0653,1214848727,0.0181,265192,202250,11215,2.33
Dallas-Plano-Irving,2/1/2014,3647,0.0673,953106909,0.2739,261339,199000,11245,2.33
Dallas-Plano-Irving,1/1/2014,3025,-0.0175,704252937,0.0916,232810,182000,11163,2.32
Dallas-Plano-Irving,12/1/2013,4095,0.1044,1056349134,0.2105,257960,197500,11129,2.31
Dallas-Plano-Irving,11/1/2013,3852,0.0299,957634931,0.1379,248607,189000,12373,2.58
Dallas-Plano-Irving,10/1/2013,4439,0.099,1090865454,0.2526,245745,191200,13168,2.75
Dallas-Plano-Irving,9/1/2013,4739,0.1934,1162696714,0.2894,245346,192000,13506,2.85
Dallas-Plano-Irving,8/1/2013,6024,0.187,1554846495,0.3473,258108,200000,14015,2.99
Dallas-Plano-Irving,7/1/2013,6116,0.2927,1573315660,0.4171,257245,202000,14003,3.04
Dallas-Plano-Irving,6/1/2013,5825,0.1576,1577500296,0.3193,270815,205000,13660,3.04
Dallas-Plano-Irving,5/1/2013,5980,0.2312,1570539750,0.3412,262632,201500,13173,2.98
Dallas-Plano-Irving,4/1/2013,5390,0.3,1416654692,0.4582,262830,195000,12874,2.97
Dallas-Plano-Irving,3/1/2013,4901,0.2458,1193203363,0.3503,243461,184900,12688,3
Dallas-Plano-Irving,2/1/2013,3417,0.1544,748160255,0.1975,218952,170000,12674,3.06
Dallas-Plano-Irving,1/1/2013,3079,0.2598,645164497,0.2961,209537,165000,12849,3.13
Dallas-Plano-Irving,12/1/2012,3708,0.1298,872657021,0.2128,235344,180000,12854,3.17
Dallas-Plano-Irving,11/1/2012,3740,0.2262,841549802,0.3923,225013,171750,14310,3.56
Dallas-Plano-Irving,10/1/2012,4039,0.297,870854346,0.323,215611,168500,15304,3.86
Dallas-Plano-Irving,9/1/2012,3971,0.1527,901769143,0.2881,227088,175000,16190,4.17
Dallas-Plano-Irving,8/1/2012,5075,0.18,1154067953,0.2084,227402,176000,16764,4.37
Dallas-Plano-Irving,7/1/2012,4731,0.2178,1110231192,0.2841,234671,178000,17511,4.64
Dallas-Plano-Irving,6/1/2012,5032,0.1367,1195696182,0.1939,237618,180000,17778,4.8
Dallas-Plano-Irving,5/1/2012,4857,0.2309,1171002694,0.306,241095,178912,17871,4.89
Dallas-Plano-Irving,4/1/2012,4146,0.1387,971477442,0.1859,234316,170000,17896,5
Dallas-Plano-Irving,3/1/2012,3934,0.1327,883652157,0.1705,224619,168000,17712,5.01
Dallas-Plano-Irving,2/1/2012,2960,0.2333,624773547,0.1862,211072,160000,17421,4.98
Dallas-Plano-Irving,1/1/2012,2444,0.1534,497773906,0.1485,203671,154000,17001,4.93
Dallas-Plano-Irving,12/1/2011,3282,0.0466,719535781,-0.0265,219236,162000,16960,4.95
Dallas-Plano-Irving,11/1/2011,3050,0.123,604448246,0.0013,198179,150000,18939,5.56
Dallas-Plano-Irving,10/1/2011,3114,0.0745,658242187,0.0963,211381,157000,20053,5.93
Dallas-Plano-Irving,9/1/2011,3445,0.1243,700081424,0.0865,203216,159000,20921,6.23
Dallas-Plano-Irving,8/1/2011,4301,0.2717,955027732,0.308,222047,165000,21887,6.59
Dallas-Plano-Irving,7/1/2011,3885,0.1852,864616907,0.1137,222552,167500,23329,7.2
Dallas-Plano-Irving,6/1/2011,4427,-0.0257,1001482814,-0.0446,226221,167000,23967,7.52
Dallas-Plano-Irving,5/1/2011,3946,-0.1717,896626412,-0.118,227224,166000,24232,7.59
Dallas-Plano-Irving,4/1/2011,3641,-0.2197,819223520,-0.1792,224999,160000,24227,7.43
Dallas-Plano-Irving,3/1/2011,3473,-0.1245,754925853,-0.075,217369,155000,23601,7.06
Dallas-Plano-Irving,2/1/2011,2400,-0.1098,526718360,-0.0319,219465,159000,22980,6.8
Dallas-Plano-Irving,1/1/2011,2119,-0.013,433414194,0.0437,204537,150000,22599,6.64
Dallas-Plano-Irving,12/1/2010,3136,-0.0549,739120662,0.0767,235689,163357,22576,6.57
Dallas-Plano-Irving,11/1/2010,2716,-0.2599,603671051,-0.1785,222265,156203,24213,7.01
Dallas-Plano-Irving,10/1/2010,2898,-0.2814,600421295,-0.2483,207185,155386,25599,7.25
Dallas-Plano-Irving,9/1/2010,3064,-0.2231,644366110,-0.1983,210302,156510,26607,7.33
Dallas-Plano-Irving,8/1/2010,3382,-0.1711,730120598,-0.1553,215884,166423,27177,7.34
Dallas-Plano-Irving,7/1/2010,3278,-0.309,776348067,-0.2205,236836,169387,27513,7.32
Dallas-Plano-Irving,6/1/2010,4544,-0.0074,1048233547,0.0548,230685,168262,26654,6.87
Dallas-Plano-Irving,5/1/2010,4764,0.186,1016603659,0.2035,213393,163357,25586,6.59
Dallas-Plano-Irving,4/1/2010,4666,0.2954,998031330,0.419,213894,161518,24261,6.35
Dallas-Plano-Irving,3/1/2010,3967,0.1216,816178481,0.1873,205742,158145,24099,6.46
Dallas-Plano-Irving,2/1/2010,2696,-0.0742,544083922,-0.0296,201812,150992,23007,6.22
Dallas-Plano-Irving,1/1/2010,2147,-0.0608,415249177,0.0049,193409,141794,21879,5.89
Dallas-Plano-Irving,12/1/2009,3318,0.0353,686461133,0.0429,206890,150992,20355,5.46
Dallas-Plano-Irving,11/1/2009,3670,0.3443,734842315,0.3289,200230,152422,21616,5.81
Dallas-Plano-Irving,10/1/2009,4033,0.1187,798698452,0.0445,198041,153955,22177,6.09
Dallas-Plano-Irving,9/1/2009,3944,-0.0558,803723888,-0.0727,203784,157021,23003,6.38
Dallas-Plano-Irving,8/1/2009,4080,-0.1464,864349539,-0.1775,211850,161007,23810,6.57
Dallas-Plano-Irving,7/1/2009,4744,-0.0497,995912482,-0.1107,209931,164890,24357,6.62
Dallas-Plano-Irving,6/1/2009,4578,-0.0915,993778865,-0.1141,217077,168160,24648,6.66
Dallas-Plano-Irving,5/1/2009,4017,-0.2055,844705193,-0.2542,210283,165810,26802,7.17
Dallas-Plano-Irving,4/1/2009,3602,-0.2234,703323993,-0.3112,195259,150276,26678,6.97
Dallas-Plano-Irving,3/1/2009,3537,-0.193,687407501,-0.2808,194348,149050,26255,6.71
Dallas-Plano-Irving,2/1/2009,2912,-0.2268,560677743,-0.2674,192540,148335,25577,6.42
Dallas-Plano-Irving,1/1/2009,2286,-0.2703,413212518,-0.34,180758,139239,25035,6.17
Dallas-Plano-Irving,12/1/2008,3205,-0.1331,658192636,-0.1849,205364,148743,24333,5.9
Dallas-Plano-Irving,11/1/2008,2730,-0.3197,552985316,-0.3722,202559,145064,26498,6.36
Dallas-Plano-Irving,10/1/2008,3605,-0.1569,764689772,-0.1453,212119,155590,26471,6.19
Dallas-Plano-Irving,9/1/2008,4177,0.058,866707020,0.0359,207495,151298,27283,6.3
Dallas-Plano-Irving,8/1/2008,4780,-0.1876,1050906457,-0.2169,219855,160700,28194,6.54
Dallas-Plano-Irving,7/1/2008,4992,-0.1623,1119847706,-0.1513,224328,164992,29497,6.7
Dallas-Plano-Irving,6/1/2008,5039,-0.1657,1121717648,-0.2099,222607,165912,30096,6.71
Dallas-Plano-Irving,5/1/2008,5056,-0.1482,1132579542,-0.1671,224007,163561,30099,6.59
Dallas-Plano-Irving,4/1/2008,4638,-0.0934,1021117986,-0.1169,220163,158963,30216,6.51
Dallas-Plano-Irving,3/1/2008,4383,-0.2141,955829348,-0.2209,218077,161007,29870,6.38
Dallas-Plano-Irving,2/1/2008,3766,-0.0888,765296194,-0.1031,203212,148539,28982,6.06
Dallas-Plano-Irving,1/1/2008,3133,-0.1115,626107857,-0.1362,199843,147210,28716,5.97
Dallas-Plano-Irving,12/1/2007,3697,-0.1974,807483870,-0.1788,218416,154977,27474,5.67
Dallas-Plano-Irving,11/1/2007,4013,-0.0992,880785301,-0.0536,219483,156714,30284,6.16
Dallas-Plano-Irving,10/1/2007,4276,-0.1275,894720551,-0.1072,209242,154773,31736,6.41
Dallas-Plano-Irving,9/1/2007,3948,-0.1963,836663783,-0.1398,211921,158861,32534,6.5
Dallas-Plano-Irving,8/1/2007,5884,-0.0462,1341955655,0.0152,228069,167240,32536,6.4
Dallas-Plano-Irving,7/1/2007,5959,0.0276,1319409038,0.0381,221415,165197,32996,6.46
Dallas-Plano-Irving,6/1/2007,6040,-0.1286,1419644605,-0.0736,235040,170715,33212,6.52
Dallas-Plano-Irving,5/1/2007,5936,-0.0499,1359845834,-0.0276,229085,164481,32876,6.36
Dallas-Plano-Irving,4/1/2007,5116,-0.0144,1156351471,0.0798,226026,165605,32388,6.23
Dallas-Plano-Irving,3/1/2007,5577,-0.0255,1226911813,0.0315,219995,159576,30914,5.94
Dallas-Plano-Irving,2/1/2007,4133,-0.0164,853294832,-0.0003,206459,154773,28836,5.53
Dallas-Plano-Irving,1/1/2007,3526,0.0478,724791421,0.0735,205556,150481,28076,5.38
Dallas-Plano-Irving,12/1/2006,4606,0.0473,983256390,0.0411,213473,157634,27141,5.21
Dallas-Plano-Irving,11/1/2006,4455,0.0365,930661799,0.0301,208903,156203,28757,5.54
Dallas-Plano-Irving,10/1/2006,4901,0.072,1002117923,0.0713,204472,153546,29921,5.78
Dallas-Plano-Irving,9/1/2006,4912,-0.0053,972619822,-0.0295,198009,151400,30656,5.95
Dallas-Plano-Irving,8/1/2006,6169,0.0554,1321830404,0.0841,214270,159678,30401,5.9
Dallas-Plano-Irving,7/1/2006,5799,0.0253,1271037503,0.0776,219182,165503,30810,6.01
Dallas-Plano-Irving,6/1/2006,6931,0.1097,1532413603,0.1434,221096,164890,29966,5.86
Dallas-Plano-Irving,5/1/2006,6248,0.1292,1398504577,0.2382,223832,166014,29451,5.82
Dallas-Plano-Irving,4/1/2006,5191,0.0131,1070932066,0.0321,206306,156101,28853,5.77
Dallas-Plano-Irving,3/1/2006,5723,0.0964,1189464076,0.114,207839,156203,27545,5.52
Dallas-Plano-Irving,2/1/2006,4202,0.1468,853584873,0.1792,203138,155386,26578,5.37
Dallas-Plano-Irving,1/1/2006,3365,0.1595,675193300,0.2445,200652,150787,26053,5.31
Dallas-Plano-Irving,12/1/2005,4398,0.0055,944467214,0.0938,214749,158452,24743,5.08
Dallas-Plano-Irving,11/1/2005,4298,0.1049,903441861,0.2084,210201,159882,26286,5.4
Dallas-Plano-Irving,10/1/2005,4572,0.1236,935405018,0.1748,204594,156408,26912,5.57
Dallas-Plano-Irving,9/1/2005,4938,0.1409,1002232468,0.2113,202963,155795,27355,5.71
Dallas-Plano-Irving,8/1/2005,5845,0.1488,1219321730,0.1837,208609,159372,28087,5.93
Dallas-Plano-Irving,7/1/2005,5656,0.0751,1179560246,0.107,208550,161211,28821,6.17
Dallas-Plano-Irving,6/1/2005,6246,0.1625,1340199825,0.1911,214569,160291,28596,6.16
Dallas-Plano-Irving,5/1/2005,5533,0.1104,1129455824,0.1421,204131,155693,28526,6.24
Dallas-Plano-Irving,4/1/2005,5124,0.05,1037598084,0.0588,202498,153240,28478,6.3
Dallas-Plano-Irving,3/1/2005,5220,0.1073,1067739193,0.1625,204548,152933,27515,6.11
Dallas-Plano-Irving,2/1/2005,3664,0.1053,723876544,0.1331,197565,148743,26601,5.96
Dallas-Plano-Irving,1/1/2005,2902,0.0244,542549413,0.0433,186957,141181,25718,5.8
Dallas-Plano-Irving,12/1/2004,4374,0.1379,863466262,0.149,197409,149254,24124,5.45
Dallas-Plano-Irving,11/1/2004,3890,0.24,747644881,0.2268,192197,150072,25955,5.92
Dallas-Plano-Irving,10/1/2004,4069,0.0107,796219188,0.038,195679,150072,27223,6.3
Dallas-Plano-Irving,9/1/2004,4328,0.0411,827415692,0.0174,191177,147415,27883,6.46
Dallas-Plano-Irving,8/1/2004,5088,0.0445,1030133543,0.0859,202463,153649,28414,6.61
Dallas-Plano-Irving,7/1/2004,5261,0.0605,1065589100,0.0855,202545,155795,28624,6.68
Dallas-Plano-Irving,6/1/2004,5373,0.1359,1125185226,0.2313,209415,160700,28515,6.7
Dallas-Plano-Irving,5/1/2004,4983,0.0973,988920062,0.1264,198459,150787,28294,6.73
Dallas-Plano-Irving,4/1/2004,4880,0.2289,979971246,0.3117,200814,150072,27766,6.66
Dallas-Plano-Irving,3/1/2004,4714,0.1381,918524698,0.1917,194850,147721,26667,6.52
Dallas-Plano-Irving,2/1/2004,3315,0.1404,638859742,0.1747,192718,147824,25730,6.36
Dallas-Plano-Irving,1/1/2004,2833,0.0412,520024519,0.0573,183560,139852,25274,6.3
Dallas-Plano-Irving,12/1/2003,3844,0.0613,751482203,0.0861,195495,148335,23972,5.99
Dallas-Plano-Irving,11/1/2003,3137,-0.056,609426418,0.0045,194270,145575,24999,6.28
Dallas-Plano-Irving,10/1/2003,4026,0.1271,767038006,0.1769,190521,144656,25632,6.41
Dallas-Plano-Irving,9/1/2003,4157,0.1487,813256151,0.2534,195635,149459,26226,6.62
Dallas-Plano-Irving,8/1/2003,4871,0.1399,948670862,0.1791,194759,154568,26462,6.76
Dallas-Plano-Irving,7/1/2003,4961,0.1199,981701186,0.1566,197884,154671,27135,7.02
Dallas-Plano-Irving,6/1/2003,4730,0.0985,913816163,0.127,193196,155284,27028,7.07
